acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,grav_x,grav_y,grav_z,label,timestamp
-1.4993486,0.33104688,-0.1335319,0.8739853,-0.70201874,-0.26021957,-6.092798,7.6420474,-0.8045533,0,1683900420.2912045
-1.7273006,0.2724627,-0.007112602,0.8739853,-0.70201874,-0.26021957,-6.092798,7.6420474,-0.8045533,0,1683900420.3046358
-1.7273006,0.2724627,-0.007112602,0.91243744,-0.5709076,0.2883911,-6.092798,7.6420474,-0.8045533,0,1683900420.3098962
-1.7273006,0.2724627,-0.007112602,0.8602333,-0.34620285,0.66223145,-6.092798,7.6420474,-0.8045533,0,1683900420.3254988
-1.7273006,0.2724627,-0.007112602,0.8602333,-0.34620285,0.66223145,-6.121254,7.6089606,-0.89685655,0,1683900420.335787
-1.760968,0.2778313,-0.09472348,0.8602333,-0.34620285,0.66223145,-6.121254,7.6089606,-0.89685655,0,1683900420.3562922
-1.760968,0.2778313,-0.09472348,0.7898712,-0.22790909,0.84861755,-6.121254,7.6089606,-0.89685655,0,1683900420.3716376
-1.7534156,0.28539884,-0.15135132,0.7898712,-0.22790909,0.84861755,-6.121254,7.6089606,-0.89685655,0,1683900420.3767695
-1.7534156,0.28539884,-0.15135132,0.7898712,-0.22790909,0.84861755,-6.101325,7.6221523,-0.9203399,0,1683900420.392057
-1.6423589,0.32957584,-0.25066993,0.7898712,-0.22790909,0.84861755,-6.101325,7.6221523,-0.9203399,0,1683900420.3971832
-1.6423589,0.32957584,-0.25066993,0.7898712,-0.22790909,0.84861755,-5.9968815,7.696263,-0.98759705,0,1683900420.417624
-1.6423589,0.32957584,-0.25066993,0.40107727,0.13097763,1.3578415,-5.9968815,7.696263,-0.98759705,0,1683900420.4227407
-1.6423589,0.32957584,-0.25066993,0.25194168,0.23431778,1.4898872,-5.9968815,7.696263,-0.98759705,0,1683900420.4381304
-1.6423589,0.32957584,-0.25066993,0.25194168,0.23431778,1.4898872,-5.9479256,7.731864,-1.0054036,0,1683900420.453422
-1.5586456,0.36741367,-0.2170026,0.25194168,0.23431778,1.4898872,-5.9479256,7.731864,-1.0054036,0,1683900420.458517
-1.5586456,0.36741367,-0.2170026,-0.027236938,0.49640656,1.7051125,-5.9479256,7.731864,-1.0054036,0,1683900420.4687705
-1.301409,0.4394041,-0.012481175,-0.027236938,0.49640656,1.7051125,-5.9479256,7.731864,-1.0054036,0,1683900420.479024
-1.301409,0.4394041,-0.012481175,-0.027236938,0.49640656,1.7051125,-5.7734275,7.8579307,-1.0444406,0,1683900420.489286
-1.2457669,0.44136044,0.03365216,-0.027236938,0.49640656,1.7051125,-5.7734275,7.8579307,-1.0444406,0,1683900420.4944248
-1.2457669,0.44136044,0.03365216,-0.033512115,0.5783844,1.728611,-5.7734275,7.8579307,-1.0444406,0,1683900420.5149264
-1.2457669,0.44136044,0.03365216,-0.033512115,0.5783844,1.728611,-5.645051,7.94673,-1.0739037,0,1683900420.5200572
-1.2457669,0.44136044,0.03365216,-0.033512115,0.5783844,1.728611,-5.578873,7.9907002,-1.0932871,0,1683900420.5405586
-1.1840283,0.42915225,0.060252383,-0.033512115,0.5783844,1.728611,-5.578873,7.9907002,-1.0932871,0,1683900420.5508173
-1.1840283,0.42915225,0.060252383,0.026035309,0.7339287,1.7562485,-5.578873,7.9907002,-1.0932871,0,1683900420.555951
-1.1840283,0.42915225,0.060252383,0.026035309,0.7339287,1.7562485,-5.367502,8.122928,-1.1740322,0,1683900420.5815299
-1.1840283,0.42915225,0.060252383,0.11762619,0.9694481,1.8638611,-5.367502,8.122928,-1.1740322,0,1683900420.5866637
-1.179873,0.35252118,-0.06568162,0.11762619,0.9694481,1.8638611,-5.367502,8.122928,-1.1740322,0,1683900420.6020627
-1.184271,0.3288479,-0.13621618,0.11762619,0.9694481,1.8638611,-5.367502,8.122928,-1.1740322,0,1683900420.6225913
-1.184271,0.3288479,-0.13621618,0.1102829,1.0364723,1.9384956,-5.367502,8.122928,-1.1740322,0,1683900420.6277137
-1.184271,0.3288479,-0.13621618,0.1102829,1.0364723,1.9384956,-5.291161,8.168171,-1.206225,0,1683900420.6328542
-1.184271,0.3288479,-0.13621618,-0.078372955,1.163311,2.2782898,-5.291161,8.168171,-1.206225,0,1683900420.6533384
-1.1281284,0.3034609,-0.26190755,-0.078372955,1.163311,2.2782898,-5.291161,8.168171,-1.206225,0,1683900420.6584463
-1.1281284,0.3034609,-0.26190755,-0.078372955,1.163311,2.2782898,-5.0283775,8.31877,-1.2976335,0,1683900420.6635423
-1.1281284,0.3034609,-0.26190755,-0.078372955,1.163311,2.2782898,-4.823598,8.432461,-1.3404863,0,1683900420.6943433
-1.1281284,0.3034609,-0.26190755,-0.27757645,1.1802673,2.5147438,-4.823598,8.432461,-1.3404863,0,1683900420.699467
-1.0471145,0.3088295,-0.24872875,-0.27757645,1.1802673,2.5147438,-4.823598,8.432461,-1.3404863,0,1683900420.7045922
-1.0471145,0.3088295,-0.24872875,-0.3829193,1.1707878,2.6223564,-4.823598,8.432461,-1.3404863,0,1683900420.7148545
-0.9882877,0.32200825,-0.18307747,-0.3829193,1.1707878,2.6223564,-4.823598,8.432461,-1.3404863,0,1683900420.7302527
-0.9882877,0.32200825,-0.18307747,-0.3829193,1.1707878,2.6223564,-4.7121363,8.493248,-1.3531033,0,1683900420.7456071
-0.9882877,0.32200825,-0.18307747,-0.3829193,1.1707878,2.6223564,-4.3459196,8.684654,-1.3638781,0,1683900420.7507367
-0.7749855,0.4005957,0.056339692,-0.3829193,1.1707878,2.6223564,-4.3459196,8.684654,-1.3638781,0,1683900420.7609994
-0.7749855,0.4005957,0.056339692,-0.58425903,1.2645149,2.886448,-4.3459196,8.684654,-1.3638781,0,1683900420.7814043
-0.7749855,0.4005957,0.056339692,-0.5960083,1.4637184,2.9706955,-4.3459196,8.684654,-1.3638781,0,1683900420.8224146
-0.51433665,0.4730866,0.172037,-0.5960083,1.4637184,2.9706955,-4.3459196,8.684654,-1.3638781,0,1683900420.8326733
-0.51433665,0.4730866,0.172037,-0.5960083,1.4637184,2.9706955,-3.8031273,8.936377,-1.3593352,0,1683900420.837777
-0.4552672,0.4735719,0.17716293,-0.5960083,1.4637184,2.9706955,-3.8031273,8.936377,-1.3593352,0,1683900420.8582764
-0.4552672,0.4735719,0.17716293,-0.5960083,1.4637184,2.9706955,-3.52375,9.050641,-1.3562717,0,1683900420.8787687
-0.4552672,0.4735719,0.17716293,-0.5821228,1.5456963,2.9439926,-3.52375,9.050641,-1.3562717,0,1683900420.8839028
-0.4552672,0.4735719,0.17716293,-0.5799866,1.5936279,2.9313087,-3.52375,9.050641,-1.3562717,0,1683900420.9094725
-0.4552672,0.4735719,0.17716293,-0.5799866,1.5936279,2.9313087,-3.3834724,9.10432,-1.3542085,0,1683900420.914604
-0.42402634,0.4726013,0.18545844,-0.5799866,1.5936279,2.9313087,-3.3834724,9.10432,-1.3542085,0,1683900420.9197373
-0.3686269,0.44672903,0.1730076,-0.5799866,1.5936279,2.9313087,-3.3834724,9.10432,-1.3542085,0,1683900420.940241
-0.3686269,0.44672903,0.1730076,-0.5799866,1.5936279,2.9313087,-2.956648,9.2530365,-1.3453373,0,1683900420.9505155
-0.3686269,0.44672903,0.1730076,-0.5747795,1.7235374,2.9046059,-2.956648,9.2530365,-1.3453373,0,1683900420.9607651
-0.3598461,0.42574003,0.15738717,-0.5747795,1.7235374,2.9046059,-2.956648,9.2530365,-1.3453373,0,1683900420.9761724
