acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,grav_x,grav_y,grav_z,label,timestamp
-1.2433252,-0.7059523,-1.6647432,-11.230164,11.359272,9.321041,-3.8516068,8.524944,-2.9429324,1,1683807289.6635277
-0.886027,-1.0517855,-0.61383724,-13.914604,11.905746,9.914379,-3.8516068,8.524944,-2.9429324,1,1683807289.6791534
-0.6524637,-1.2970566,0.21742724,-15.426254,12.175312,10.171127,-1.5829204,9.624979,-1.0121837,1,1683807289.6947782
-0.548004,-1.4261752,0.4495195,-15.933208,12.29147,10.208378,0.2386126,9.576551,2.0983589,1,1683807289.7260282
-0.09308561,-0.5712375,3.4907255,-14.984055,12.946491,7.5175285,0.6316507,7.038372,6.7994647,1,1683807289.741744
1.4478922,0.45453924,3.1290293,-8.344383,8.900604,5.120678,-0.2162182,5.2604256,8.273546,1,1683807289.757278
2.5463872,1.2176956,3.0121186,-8.344383,8.900604,5.120678,-0.4580626,4.82796,8.523578,1,1683807289.8197782
2.904186,0.43793306,3.196637,9.180317,-13.178005,-7.5378227,0.19417867,5.300699,8.248349,1,1683807289.8354027
2.904186,0.43793306,3.196637,9.180317,-13.178005,-7.5378227,1.5600629,7.11723,6.5636606,1,1683807289.8510277
3.4474432,1.2123271,2.7556252,13.281612,-19.55679,-12.146206,-0.33451638,4.836601,8.524423,1,1683807289.866653
3.4474432,1.2123271,2.7556252,14.164677,-19.769878,-13.745174,-0.33451638,4.836601,8.524423,1,1683807289.882278
3.4474432,1.2123271,2.7556252,14.164677,-19.769878,-13.745174,-5.8581533,7.577684,-2.1050227,1,1683807289.8979032
-4.727484,-1.1494056,-1.3364867,6.6311264,0.5755806,-4.2131805,-5.8581533,7.577684,-2.1050227,1,1683807289.8979032
-4.885887,-0.84189546,-2.958979,3.272438,3.9673805,-0.13324738,-5.9364924,7.341014,-2.6529167,1,1683807289.913528
-3.9938548,-0.52193457,-3.6396503,-1.0813332,6.47398,3.8934135,-5.609423,7.436611,-3.066198,1,1683807289.929153
-2.6747327,-0.38819033,-3.1759512,-1.0813332,6.47398,3.8934135,-5.609423,7.436611,-3.066198,1,1683807289.9447777
-1.5916002,-1.3480731,-0.6775322,-5.5085373,7.9877663,6.9220543,-5.609423,7.436611,-3.066198,1,1683807289.960403
-0.65050733,-2.361399,1.4474676,-18.48774,14.787388,11.51762,0.3175114,9.563875,2.1451943,1,1683807289.976028
-0.19070569,-1.8020209,3.1817443,-18.604965,14.1630745,11.077557,0.9061558,8.895398,4.02755,1,1683807289.9916527
-0.19070569,-1.8020209,3.1817443,-3.3855247,5.574894,3.008213,0.116059326,4.376061,8.775364,1,1683807290.038528
2.0912263,0.5192048,4.145767,-3.3855247,5.574894,3.008213,0.116059326,4.376061,8.775364,1,1683807290.038528
4.4590707,1.9352343,2.9803925,2.7493286,-1.5538406,-2.0741463,0.14505051,4.4801393,8.722253,1,1683807290.054153
4.4590707,1.9352343,2.9803925,2.7493286,-1.5538406,-2.0741463,1.5226625,6.1732774,7.4660916,1,1683807290.0697784
3.829886,0.95339197,2.5540307,12.828865,-19.236221,-11.936321,1.5226625,6.1732774,7.4660916,1,1683807290.0697784
2.0975654,-0.9646599,4.828395,14.389515,-22.334957,-14.161739,2.1298835,7.321544,6.1667624,1,1683807290.085403
1.2023634,-1.5506382,3.9890928,10.96674,-8.932915,-14.86269,1.5266302,9.151189,3.1773446,1,1683807290.1166532
0.6935014,-1.7278315,3.0782704,10.96674,-8.932915,-14.86269,-0.8579495,9.720906,0.9686512,1,1683807290.132278
-3.4093325,-1.5889614,0.33506572,9.489269,-4.6718025,-9.585266,-4.5159698,8.605741,-1.310589,1,1683807290.1479027
-3.4093325,-1.5889614,0.33506572,5.3250885,-0.052871704,-3.6476135,-4.920156,7.9656672,-2.9172938,1,1683807290.1947782
-3.5989766,-0.88655776,-2.853306,5.3250885,-0.052871704,-3.6476135,-4.920156,7.9656672,-2.9172938,1,1683807290.1947782
-2.5756414,-1.4178797,-1.8141078,-11.040573,9.638939,9.440269,-2.8667588,9.218866,-1.721792,1,1683807290.2104027
-2.5756414,-1.4178797,-1.8141078,-14.375896,11.179295,11.049919,-2.8667588,9.218866,-1.721792,1,1683807290.226028
-1.7172915,-1.8332617,-0.43298912,-14.375896,11.179295,11.049919,-2.8667588,9.218866,-1.721792,1,1683807290.226028
-0.70420825,-2.551028,2.0500522,-15.568981,11.766224,11.5271,-2.8667588,9.218866,-1.721792,1,1683807290.272903
2.904186,0.5226322,4.732246,-9.882603,9.35976,7.936096,1.1331108,5.436988,8.082426,1,1683807290.288528
