acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,grav_x,grav_y,grav_z,label,timestamp
-0.008415125,0.02792846,0.9978631,0.0013744468,-0.00061086525,0.0009162979,-0.08367821,0.25902265,9.806223,2,1683969879.7035427
-0.008415125,0.02792846,0.9978631,0.0013744468,-0.0018325958,-0.00030543262,-0.08367821,0.25902265,9.806223,2,1683969879.7812154
-0.0060369377,0.02792846,1.0012779,-0.0010690142,0.0018325958,0.0009162979,-0.083511636,0.25937092,9.806215,2,1683969879.7864408
-0.0060369377,0.02792846,1.0012779,-0.0010690142,0.0018325958,0.0009162979,-0.08327711,0.259517,9.806213,2,1683969879.7916071
-0.0075004376,0.02792846,1.0012779,-0.0010690142,0.0018325958,0.0009162979,-0.08327711,0.259517,9.806213,2,1683969879.791616
-0.0075004376,0.02792846,1.0012779,0.00015271631,-0.004276057,0.0009162979,-0.08327711,0.259517,9.806213,2,1683969879.8018577
-0.0074394583,0.027440626,0.998351,0.00015271631,-0.004276057,0.0009162979,-0.08327711,0.259517,9.806213,2,1683969879.8223884
-0.0074394583,0.027440626,0.998351,0.00015271631,-0.004276057,0.0009162979,-0.08312673,0.2594814,9.806215,2,1683969879.8275151
-0.0074394583,0.027440626,0.998351,0.0013744468,-0.00061086525,-0.0015271631,-0.08312673,0.2594814,9.806215,2,1683969879.832651
-0.0074394583,0.027440626,0.998351,-0.0010690142,-0.0030543262,-0.00030543262,-0.08312673,0.2594814,9.806215,2,1683969879.8429074
-0.0074394583,0.027440626,0.998351,-0.0010690142,-0.0030543262,-0.00030543262,-0.082972646,0.2594667,9.806217,2,1683969879.8582718
-0.009878625,0.027440626,0.9993266,-0.0010690142,-0.0030543262,-0.00030543262,-0.082972646,0.2594667,9.806217,2,1683969879.8736172
-0.008902958,0.025001459,0.9993266,-0.0010690142,-0.0030543262,-0.00030543262,-0.082972646,0.2594667,9.806217,2,1683969879.8787472
-0.008902958,0.025001459,0.9993266,-0.0010690142,-0.0030543262,-0.00030543262,-0.082829766,0.25936657,9.806221,2,1683969879.8890219
-0.008902958,0.025001459,0.9993266,-0.0010690142,0.0030543262,0.0021380284,-0.082829766,0.25936657,9.806221,2,1683969879.9043756
-0.009939604,0.025977125,1.0003022,-0.0010690142,0.0030543262,0.0021380284,-0.082829766,0.25936657,9.806221,2,1683969879.9248972
-0.009939604,0.025977125,1.0003022,-0.0010690142,-0.00061086525,0.0009162979,-0.082829766,0.25936657,9.806221,2,1683969879.9402878
-0.009939604,0.025977125,1.0003022,-0.0010690142,-0.00061086525,0.0009162979,-0.08295865,0.25908533,9.806228,2,1683969879.945419
-0.007927292,0.024513626,0.9978631,-0.0010690142,-0.00061086525,0.0009162979,-0.08295865,0.25908533,9.806228,2,1683969879.955678
-0.007927292,0.024513626,0.9978631,0.00015271631,-0.004276057,0.0009162979,-0.08295865,0.25908533,9.806228,2,1683969879.960808
