acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,grav_x,grav_y,grav_z,label,timestamp
-0.0069516255,0.027440626,0.9998144,-0.0022907446,-0.00030543262,0.0009162979,-0.08687678,0.25849167,9.80621,2,1683969866.250429
-0.009451771,0.025977125,1.0003022,-0.0022907446,-0.00030543262,0.0009162979,-0.08687678,0.25849167,9.80621,2,1683969866.264602
-0.008415125,0.025001459,0.9998144,0.00015271631,0.0009162979,0.0009162979,-0.08678449,0.25829497,9.806215,2,1683969866.2701926
-0.0074394583,0.02646496,0.9984119,0.00015271631,0.0009162979,0.0009162979,-0.08678449,0.25829497,9.806215,2,1683969866.2754614
-0.0074394583,0.02646496,0.9984119,0.00015271631,0.0009162979,0.0009162979,-0.08681725,0.25826892,9.806216,2,1683969866.2807589
-0.007927292,0.025001459,0.9979241,0.00015271631,0.0009162979,0.0009162979,-0.08681725,0.25826892,9.806216,2,1683969866.3013566
-0.007927292,0.025001459,0.9979241,-0.0022907446,0.0021380284,-0.00030543262,-0.08681725,0.25826892,9.806216,2,1683969866.3116207
-0.007927292,0.025001459,0.9979241,-0.0022907446,0.0021380284,-0.00030543262,-0.086797185,0.25814688,9.806219,2,1683969866.3218718
-0.009878625,0.023050126,0.9964606,-0.0022907446,0.0021380284,-0.00030543262,-0.086797185,0.25814688,9.806219,2,1683969866.3270009
-0.009878625,0.023050126,0.9964606,-0.0022907446,0.0021380284,-0.00030543262,-0.086867675,0.25802734,9.806222,2,1683969866.3321483
-0.009878625,0.023050126,0.9964606,0.00015271631,0.0021380284,-0.0015271631,-0.086867675,0.25802734,9.806222,2,1683969866.347529
-0.009878625,0.023050126,0.9964606,-0.0010690142,0.0033597588,-0.00030543262,-0.086867675,0.25802734,9.806222,2,1683969866.3834164
-0.007927292,0.025977125,0.9984119,-0.0010690142,0.0033597588,-0.00030543262,-0.086867675,0.25802734,9.806222,2,1683969866.3885489
-0.007927292,0.025977125,0.9984119,-0.0010690142,0.0033597588,-0.00030543262,-0.086992376,0.25807667,9.80622,2,1683969866.3936808
-0.007927292,0.025977125,0.9984119,-0.0010690142,0.0033597588,-0.00030543262,-0.08725837,0.25801855,9.806218,2,1683969866.4192894
-0.007927292,0.025977125,0.9984119,-0.0010690142,-0.0016798794,-0.0027488936,-0.08725837,0.25801855,9.806218,2,1683969866.4244242
-0.009390792,0.025489293,0.998351,-0.0010690142,-0.0016798794,-0.0027488936,-0.08725837,0.25801855,9.806218,2,1683969866.4295523
-0.007927292,0.025001459,0.9984119,-0.0010690142,-0.0016798794,-0.0027488936,-0.08725837,0.25801855,9.806218,2,1683969866.4346824
-0.007927292,0.025001459,0.9984119,-0.0010690142,-0.0016798794,-0.0027488936,-0.087405205,0.2579601,9.806218,2,1683969866.4603155
-0.007927292,0.025001459,0.9984119,0.00015271631,-0.00030543262,0.0021380284,-0.087405205,0.2579601,9.806218,2,1683969866.4654455
-0.010366458,0.025977125,0.9988388,0.00015271631,-0.00030543262,0.0021380284,-0.087405205,0.2579601,9.806218,2,1683969866.480831
