acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,grav_x,grav_y,grav_z,label,timestamp
-0.055505592,-0.017227964,0.9805988,-0.00093460083,-0.00093460083,0.0002670288,-0.56428844,-0.1503825,9.789247,2,1683807323.359202
-0.058675174,-0.015028973,0.97912776,-0.00093460083,-0.00093460083,0.0002670288,-0.56428844,-0.1503825,9.789247,2,1683807323.3748293
-0.055505592,-0.015271621,0.9762008,-0.00093460083,-0.00093460083,0.0002670288,-0.56428844,-0.1503825,9.789247,2,1683807323.3904536
-0.055505592,-0.015271621,0.9762008,-0.00093460083,-0.00093460083,0.0002670288,-0.5643774,-0.15033168,9.789242,2,1683807323.4060774
-0.055505592,-0.015271621,0.9762008,-0.00093460083,-0.00093460083,0.0002670288,-0.5640815,-0.15047613,9.789258,2,1683807323.437327
-0.056233536,-0.014058384,0.98304045,0.0001335144,-0.00093460083,-0.0008010864,-0.5631455,-0.15046868,9.78931,2,1683807323.4529529
-0.056233536,-0.014058384,0.98304045,0.0001335144,-0.00093460083,0.0002670288,-0.5631455,-0.15046868,9.78931,2,1683807323.4685774
-0.056233536,-0.014058384,0.98304045,0.0001335144,-0.00093460083,-0.0008010864,-0.5631455,-0.15046868,9.78931,2,1683807323.515454
-0.056961477,-0.016257375,0.9810841,0.0001335144,-0.00093460083,-0.0008010864,-0.5631455,-0.15046868,9.78931,2,1683807323.5310788
-0.059645765,-0.014058384,0.9820547,0.0001335144,-0.00093460083,-0.0008010864,-0.5635736,-0.15021935,9.78929,2,1683807323.5467021
-0.0550203,-0.015271621,0.9832831,0.0001335144,0.0001335144,-0.0018692017,-0.5631731,-0.15047224,9.7893095,2,1683807323.5623283
-0.0550203,-0.015271621,0.9832831,0.0001335144,0.0001335144,0.0002670288,-0.56400174,-0.15033935,9.789264,2,1683807323.609205
-0.055505592,-0.0130726285,0.9771714,0.0012016296,0.0001335144,0.0002670288,-0.56393456,-0.15050147,9.789265,2,1683807323.6248276
-0.05671883,-0.013815736,0.9805988,0.0001335144,-0.00093460083,-0.0008010864,-0.5640284,-0.150148,9.789265,2,1683807323.6404521
-0.054519836,-0.016500022,0.9820547,0.0001335144,0.0001335144,0.0002670288,-0.563393,-0.149133,9.789317,2,1683807323.687324
-0.055262946,-0.015756916,0.9805988,0.0001335144,0.0001335144,0.0002670288,-0.563393,-0.149133,9.789317,2,1683807323.7029552
-0.05671883,-0.015756916,0.98229736,0.0001335144,0.0001335144,0.0002670288,-0.56299675,-0.14956118,9.789333,2,1683807323.7185767
-0.058432527,-0.013315276,0.97815716,0.0001335144,0.0001335144,0.0002670288,-0.56299675,-0.14956118,9.789333,2,1683807323.7342029
-0.05891782,-0.01674267,0.9805988,-0.00093460083,0.0001335144,-0.0008010864,-0.5633738,-0.14921373,9.789317,2,1683807323.749828
