acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,grav_x,grav_y,grav_z,label,timestamp
-0.007927292,0.02646496,0.9984119,-0.0013744468,-0.00045814895,-0.00030543262,-0.08677806,0.25799823,9.806223,2,1683969852.7636588
-0.007927292,0.02646496,0.9984119,-0.00015271631,0.0032070426,-0.00030543262,-0.08677806,0.25799823,9.806223,2,1683969852.860112
-0.008415125,0.025977125,0.9988997,-0.00015271631,0.0032070426,-0.00030543262,-0.08679807,0.25788343,9.806226,2,1683969852.865237
-0.0070126047,0.025001459,1.0008512,-0.00015271631,0.0032070426,-0.00030543262,-0.08679807,0.25788343,9.806226,2,1683969852.870308
-0.0070126047,0.025001459,1.0008512,-0.00015271631,0.001985312,-0.003970624,-0.08679807,0.25788343,9.806226,2,1683969852.88556
-0.0070126047,0.025001459,1.0008512,-0.00015271631,0.001985312,-0.003970624,-0.08681358,0.2578224,9.806228,2,1683969852.8906398
-0.0070126047,0.025001459,1.0008512,0.0010690142,0.00076358154,0.0021380284,-0.08681358,0.2578224,9.806228,2,1683969852.9058785
-0.007927292,0.02646496,0.9974363,0.0010690142,0.00076358154,0.0021380284,-0.08681358,0.2578224,9.806228,2,1683969852.9109602
-0.007927292,0.02646496,0.9974363,0.0010690142,0.00076358154,0.0021380284,-0.086766616,0.2577934,9.806229,2,1683969852.9160397
-0.007927292,0.025489293,0.9974363,0.0010690142,0.00076358154,0.0021380284,-0.086766616,0.2577934,9.806229,2,1683969852.9464962
-0.007927292,0.025489293,0.9974363,-0.0013744468,-0.00290161,0.0009162979,-0.086766616,0.2577934,9.806229,2,1683969852.9515748
-0.007927292,0.025489293,0.9974363,-0.0013744468,-0.00290161,0.0009162979,-0.086655326,0.25774607,9.8062315,2,1683969852.96174
-0.008902958,0.02646496,0.9978631,-0.0013744468,-0.00290161,0.0009162979,-0.086655326,0.25774607,9.8062315,2,1683969852.9769723
-0.008902958,0.02646496,0.9978631,-0.0013744468,-0.00290161,0.0009162979,-0.08660068,0.25766817,9.806233,2,1683969852.992225
-0.008902958,0.02646496,0.9978631,-0.0013744468,-0.00045814895,-0.00030543262,-0.08660068,0.25766817,9.806233,2,1683969852.9973075
-0.008902958,0.02646496,0.9978631,0.0010690142,-0.00290161,-0.0015271631,-0.08660068,0.25766817,9.806233,2,1683969853.0074623
-0.008902958,0.02646496,0.9978631,0.0010690142,-0.00290161,-0.0015271631,-0.08658579,0.257616,9.806234,2,1683969853.0176208
-0.010854292,0.025489293,0.9988388,0.0010690142,-0.00290161,-0.0015271631,-0.08658579,0.257616,9.806234,2,1683969853.0277793
-0.010854292,0.025489293,0.9988388,0.0010690142,-0.00290161,-0.0015271631,-0.086585335,0.2577607,9.8062315,2,1683969853.0531602
-0.008902958,0.025001459,0.9988388,0.0010690142,-0.00290161,-0.0015271631,-0.086585335,0.2577607,9.8062315,2,1683969853.058245
-0.008902958,0.025001459,0.9988388,-0.0013744468,-0.00045814895,-0.00030543262,-0.086585335,0.2577607,9.8062315,2,1683969853.0633235
-0.008902958,0.025001459,0.9988388,-0.0038179078,-0.00045814895,0.0021380284,-0.086585335,0.2577607,9.8062315,2,1683969853.0989056
-0.008902958,0.025001459,0.9988388,-0.0038179078,-0.00045814895,0.0021380284,-0.08654454,0.25765127,9.806234,2,1683969853.1039872
-0.009390792,0.02695279,0.9993266,-0.0038179078,-0.00045814895,0.0021380284,-0.08654454,0.25765127,9.806234,2,1683969853.1090677
-0.009390792,0.024513626,0.9998144,-0.0038179078,-0.00045814895,0.0021380284,-0.08654454,0.25765127,9.806234,2,1683969853.1344588
-0.009390792,0.024513626,0.9998144,0.0010690142,-0.0016798794,-0.00030543262,-0.08654454,0.25765127,9.806234,2,1683969853.139537
-0.009390792,0.024513626,0.9998144,0.0010690142,-0.0016798794,-0.00030543262,-0.08654151,0.2574395,9.80624,2,1683969853.1446168
-0.009390792,0.024513626,0.9998144,0.0022907446,0.00076358154,-0.00030543262,-0.08654151,0.2574395,9.80624,2,1683969853.1598465
-0.009390792,0.024513626,0.9998144,0.0022907446,0.00076358154,-0.00030543262,-0.08655037,0.2574856,9.806239,2,1683969853.164926
