acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,grav_x,grav_y,grav_z,label,timestamp
-0.038656764,-0.004777121,0.9820547,0.0016021729,0.000667572,-0.0005340576,-0.4337083,-0.019377552,9.797036,2,1683900778.4537625
-0.038914576,-0.0011222442,0.9815694,0.0005340576,0.0028038025,0.0005340576,-0.4337083,-0.019377552,9.797036,2,1683900778.4665787
-0.041098405,-0.0008795968,0.98522425,0.0005340576,0.0028038025,0.0005340576,-0.4337083,-0.019377552,9.797036,2,1683900778.4824207
-0.041098405,-0.0008795968,0.98522425,0.0005340576,0.0017356873,0.0005340576,-0.4337083,-0.019377552,9.797036,2,1683900778.4875774
-0.041098405,-0.0008795968,0.98522425,0.0016021729,0.000667572,-0.0005340576,-0.4337083,-0.019377552,9.797036,2,1683900778.518255
-0.041098405,-0.0008795968,0.98522425,0.0016021729,0.000667572,-0.0005340576,-0.4336195,-0.018192127,9.797042,2,1683900778.5284646
-0.04402534,0.0044889767,0.98401105,0.0016021729,0.000667572,-0.0005340576,-0.4336195,-0.018192127,9.797042,2,1683900778.533592
-0.045981683,0.0022899848,0.9864527,0.0016021729,0.000667572,-0.0005340576,-0.4336195,-0.018192127,9.797042,2,1683900778.5642753
-0.045981683,0.0022899848,0.9864527,0.0016021729,0.000667572,-0.0005340576,-0.43389714,-0.017770465,9.79703,2,1683900778.5694041
-0.045981683,0.0022899848,0.9864527,0.0016021729,0.0017356873,0.0005340576,-0.43389714,-0.017770465,9.79703,2,1683900778.5745466
-0.045981683,0.0022899848,0.9864527,-0.0016021729,-0.0014686584,0.0005340576,-0.43389714,-0.017770465,9.79703,2,1683900778.5898583
-0.045981683,0.0022899848,0.9864527,-0.0016021729,-0.0014686584,0.0005340576,-0.43517184,-0.017903555,9.796974,2,1683900778.5949504
-0.04866597,-0.0038065312,0.9815694,-0.0016021729,-0.0014686584,0.0005340576,-0.43517184,-0.017903555,9.796974,2,1683900778.6154275
-0.04866597,-0.0038065312,0.9815694,-0.0016021729,-0.0014686584,0.0005340576,-0.43676633,-0.019047024,9.796901,2,1683900778.666692
-0.04866597,-0.0038065312,0.9815694,-0.0005340576,0.0017356873,-0.0005340576,-0.43676633,-0.019047024,9.796901,2,1683900778.6820788
-0.048908617,-0.0052624154,0.9805988,-0.0005340576,0.0017356873,-0.0005340576,-0.43676633,-0.019047024,9.796901,2,1683900778.687203
-0.047452733,-0.0020928339,0.98084146,-0.0005340576,0.0017356873,-0.0005340576,-0.43676633,-0.019047024,9.796901,2,1683900778.697514
-0.047452733,-0.0020928339,0.98084146,-0.002670288,-0.0025367737,0.0005340576,-0.43676633,-0.019047024,9.796901,2,1683900778.7026896
-0.047452733,-0.0020928339,0.98084146,-0.002670288,-0.0025367737,0.0005340576,-0.4373512,-0.019098267,9.796875,2,1683900778.7231872
-0.047452733,-0.0020928339,0.98084146,-0.0005340576,-0.003604889,0.0005340576,-0.4373512,-0.019098267,9.796875,2,1683900778.7488735
-0.047210086,-0.003078589,0.98254,-0.0005340576,-0.003604889,0.0005340576,-0.4373512,-0.019098267,9.796875,2,1683900778.7540264
