acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,grav_x,grav_y,grav_z,label,timestamp
-0.72168845,0.35544756,-0.10232304,0.48563787,0.44119743,-2.5625796,-5.5381966,7.8411827,-2.019991,0,1683969499.1232638
-0.7013214,0.40368208,-0.14732568,0.1826487,0.86620694,-2.211332,-5.7957125,7.6302266,-2.1036768,0,1683969499.1592886
-1.1062231,0.34489816,-0.41490227,0.2932153,0.6042985,-1.5922203,-6.331345,7.1003385,-2.3948588,0,1683969499.1648421
-1.1062231,0.34489816,-0.41490227,0.2932153,0.6042985,-1.5922203,-6.434423,6.9848824,-2.4588099,0,1683969499.190527
-1.2449507,0.29983455,-0.45380697,0.2932153,0.6042985,-1.5922203,-6.434423,6.9848824,-2.4588099,0,1683969499.2007895
-1.2449507,0.29983455,-0.45380697,0.33276883,0.36651915,-1.2993103,-6.434423,6.9848824,-2.4588099,0,1683969499.221254
-1.2449507,0.29983455,-0.45380697,0.33276883,0.36651915,-1.2993103,-6.528512,6.876851,-2.514677,0,1683969499.2263844
-1.2449507,0.29983455,-0.45380697,0.33276883,0.36651915,-1.2993103,-6.6403084,6.7458305,-2.5760758,0,1683969499.2468724
-1.3495909,0.25824678,-0.48868704,0.33276883,0.36651915,-1.2993103,-6.6403084,6.7458305,-2.5760758,0,1683969499.257092
-1.3495909,0.25824678,-0.48868704,0.22953261,0.19685133,-0.8184067,-6.6403084,6.7458305,-2.5760758,0,1683969499.2622185
-1.3806293,0.24355079,-0.5086882,0.22953261,0.19685133,-0.8184067,-6.6403084,6.7458305,-2.5760758,0,1683969499.2724404
-1.3806293,0.24355079,-0.5086882,0.22953261,0.19685133,-0.8184067,-6.6666384,6.7144184,-2.5901062,0,1683969499.2929444
-1.3806293,0.24355079,-0.5086882,0.039858956,0.20082195,-0.38515055,-6.6666384,6.7144184,-2.5901062,0,1683969499.2980745
-1.373068,0.25946635,-0.5367996,0.039858956,0.20082195,-0.38515055,-6.6666384,6.7144184,-2.5901062,0,1683969499.3083277
-1.373068,0.25946635,-0.5367996,-0.21135938,0.26206118,0.043676864,-6.6666384,6.7144184,-2.5901062,0,1683969499.3134212
-1.373068,0.25946635,-0.5367996,-0.21135938,0.26206118,0.043676864,-6.698933,6.6746054,-2.6096137,0,1683969499.3185499
-1.373068,0.25946635,-0.5367996,-0.46609017,0.33643404,0.42745295,-6.698933,6.6746054,-2.6096137,0,1683969499.3390706
-1.3324558,0.29721245,-0.55649585,-0.46609017,0.33643404,0.42745295,-6.698933,6.6746054,-2.6096137,0,1683969499.354422
-1.3324558,0.29721245,-0.55649585,-0.46609017,0.33643404,0.42745295,-6.695609,6.674416,-2.6186118,0,1683969499.3646715
-1.3324558,0.29721245,-0.55649585,-0.7489208,0.37888917,0.8538369,-6.695609,6.674416,-2.6186118,0,1683969499.3800697
-1.2776965,0.33989787,-0.57180166,-0.7489208,0.37888917,0.8538369,-6.695609,6.674416,-2.6186118,0,1683969499.3903317
-1.2776965,0.33989787,-0.57180166,-0.7489208,0.37888917,0.8538369,-6.6620936,6.710874,-2.6108882,0,1683969499.4005935
-1.2183027,0.37691224,-0.5579594,-0.7489208,0.37888917,0.8538369,-6.6620936,6.710874,-2.6108882,0,1683969499.4211433
-1.2183027,0.37691224,-0.5579594,-0.91889405,0.33582318,1.1421653,-6.6620936,6.710874,-2.6108882,0,1683969499.431364
-1.2183027,0.37691224,-0.5579594,-0.91889405,0.33582318,1.1421653,-6.6072764,6.7725034,-2.590992,0,1683969499.441625
-1.1633605,0.40374306,-0.53692156,-0.91889405,0.33582318,1.1421653,-6.6072764,6.7725034,-2.590992,0,1683969499.4467585
-1.1633605,0.40374306,-0.53692156,-1.0651963,0.20937407,1.4627168,-6.6072764,6.7725034,-2.590992,0,1683969499.4518886
-1.1633605,0.40374306,-0.53692156,-1.0651963,0.20937407,1.4627168,-6.5348372,6.8550606,-2.557366,0,1683969499.4570193
-1.1194556,0.4145364,-0.53039676,-1.0651963,0.20937407,1.4627168,-6.5348372,6.8550606,-2.557366,0,1683969499.487682
-1.1194556,0.4145364,-0.53039676,-1.141249,0.016187929,1.7707456,-6.5348372,6.8550606,-2.557366,0,1683969499.5030732
-1.1194556,0.4145364,-0.53039676,-1.141249,0.016187929,1.7707456,-6.3990407,7.009747,-2.4803007,0,1683969499.5133317
-1.1194556,0.4145364,-0.53039676,-1.141249,0.016187929,1.7707456,-6.2912445,7.130359,-2.411307,0,1683969499.53384
-1.1001861,0.4170975,-0.5016756,-1.141249,0.016187929,1.7707456,-6.2912445,7.130359,-2.411307,0,1683969499.538965
-1.1001861,0.4170975,-0.5016756,-1.19134,-0.172264,2.0421226,-6.2912445,7.130359,-2.411307,0,1683969499.544096
-1.0909173,0.40142587,-0.43917197,-1.19134,-0.172264,2.0421226,-6.2912445,7.130359,-2.411307,0,1683969499.559429
-1.0909173,0.40142587,-0.43917197,-1.2692252,-0.27107146,2.3483188,-6.2912445,7.130359,-2.411307,0,1683969499.5696883
-1.0909173,0.40142587,-0.43917197,-1.2692252,-0.27107146,2.3483188,-6.168017,7.264643,-2.3273573,0,1683969499.5748174
-1.0718918,0.3969134,-0.37898555,-1.2692252,-0.27107146,2.3483188,-6.168017,7.264643,-2.3273573,0,1683969499.5902066
-1.0718918,0.3969134,-0.37898555,-1.3834571,-0.2509129,2.6904032,-6.168017,7.264643,-2.3273573,0,1683969499.6157684
-0.8250481,0.4233174,-0.35630128,-1.3834571,-0.2509129,2.6904032,-6.168017,7.264643,-2.3273573,0,1683969499.6311643
-0.8250481,0.4233174,-0.35630128,-1.9240729,-0.04627304,3.9807034,-6.168017,7.264643,-2.3273573,0,1683969499.6464803
-0.8250481,0.4233174,-0.35630128,-1.9240729,-0.04627304,3.9807034,-5.2735825,8.068866,-1.821779,0,1683969499.6516101
-0.8250481,0.4233174,-0.35630128,-2.1578815,0.07849618,4.321566,-5.2735825,8.068866,-1.821779,0,1683969499.6669712
-0.8250481,0.4233174,-0.35630128,-2.1578815,0.07849618,4.321566,-4.9790926,8.284233,-1.6781574,0,1683969499.6721046
-0.6357078,0.4941752,-0.30166394,-2.1578815,0.07849618,4.321566,-4.9790926,8.284233,-1.6781574,0,1683969499.6772373
-0.491736,0.5674112,-0.24678269,-2.1578815,0.07849618,4.321566,-4.9790926,8.284233,-1.6781574,0,1683969499.708025
-0.491736,0.5674112,-0.24678269,-2.4648414,0.37995818,4.48314,-4.9790926,8.284233,-1.6781574,0,1683969499.7131572
-0.491736,0.5674112,-0.24678269,-2.4648414,0.37995818,4.48314,-4.6542683,8.500539,-1.521435,0,1683969499.7182875
-0.38929102,0.60759646,-0.18769388,-2.4648414,0.37995818,4.48314,-4.6542683,8.500539,-1.521435,0,1683969499.738798
-0.38929102,0.60759646,-0.18769388,-2.7178922,0.6826419,4.504673,-4.6542683,8.500539,-1.521435,0,1683969499.743933
-0.38929102,0.60759646,-0.18769388,-2.7178922,0.6826419,4.504673,-4.123765,8.811877,-1.2575841,0,1683969499.7542095
-0.38929102,0.60759646,-0.18769388,-2.9176452,0.84329945,4.5417833,-4.123765,8.811877,-1.2575841,0,1683969499.764433
-0.38929102,0.60759646,-0.18769388,-2.9176452,0.84329945,4.5417833,-3.7538757,9.000727,-1.0637015,0,1683969499.7849538
-0.3583136,0.5969251,-0.21415883,-2.9176452,0.84329945,4.5417833,-3.7538757,9.000727,-1.0637015,0,1683969499.7952027
-0.28971204,0.61485296,-0.12951976,-2.9176452,0.84329945,4.5417833,-3.7538757,9.000727,-1.0637015,0,1683969499.810592
-0.28971204,0.61485296,-0.12951976,-2.9469666,0.73532903,4.614018,-3.7538757,9.000727,-1.0637015,0,1683969499.825974
-0.28971204,0.61485296,-0.12951976,-2.9469666,0.73532903,4.614018,-3.3738723,9.171882,-0.8542303,0,1683969499.8311052
-0.28971204,0.61485296,-0.12951976,-2.879619,0.6267477,4.6857944,-3.3738723,9.171882,-0.8542303,0,1683969499.8413615
-0.28971204,0.61485296,-0.12951976,-2.879619,0.6267477,4.6857944,-2.98339,9.32411,-0.629665,0,1683969499.846494
-0.2271474,0.6181458,0.031099375,-2.879619,0.6267477,4.6857944,-2.98339,9.32411,-0.629665,0,1683969499.861837
-0.2271474,0.6181458,0.031099375,-2.879619,0.6267477,4.6857944,-2.3792078,9.513069,-0.277496,0,1683969499.8720975
-0.2271474,0.6181458,0.031099375,-2.8163943,0.659429,4.725043,-2.3792078,9.513069,-0.277496,0,1683969499.882377
-0.17482726,0.6061329,0.14037405,-2.8163943,0.659429,4.725043,-2.3792078,9.513069,-0.277496,0,1683969499.8977573
0.07280912,0.6024132,0.13067836,-2.8163943,0.659429,4.725043,-2.3792078,9.513069,-0.277496,0,1683969499.92336
0.07280912,0.6024132,0.13067836,-2.7021625,0.7281514,4.7972775,-2.3792078,9.513069,-0.277496,0,1683969499.9386702
0.07280912,0.6024132,0.13067836,-2.7021625,0.7281514,4.7972775,-0.7028481,9.762289,0.6631924,0,1683969499.9489162
0.14500846,0.60235226,0.19403571,-2.7021625,0.7281514,4.7972775,-0.7028481,9.762289,0.6631924,0,1683969499.9591937
0.14500846,0.60235226,0.19403571,-2.7832549,0.79733187,4.773301,-0.7028481,9.762289,0.6631924,0,1683969499.9797115
0.14500846,0.60235226,0.19403571,-2.7832549,0.79733187,4.773301,-0.06581831,9.755716,1.0284785,0,1683969499.9848437
0.14500846,0.60235226,0.19403571,-2.8510609,0.9317222,4.743063,-0.06581831,9.755716,1.0284785,0,1683969499.9899735
0.14500846,0.60235226,0.19403571,-2.8510609,0.9317222,4.743063,0.3534746,9.719143,1.2843018,0,1683969500.005338
0.19373082,0.6022912,0.26410076,-2.8510609,0.9317222,4.743063,0.3534746,9.719143,1.2843018,0,1683969500.0104702
0.228306,0.60466945,0.33593425,-2.8510609,0.9317222,4.743063,0.3534746,9.719143,1.2843018,0,1683969500.036112
0.228306,0.60466945,0.33593425,-2.9093986,1.099252,4.700455,0.3534746,9.719143,1.2843018,0,1683969500.0464277
0.228306,0.60466945,0.33593425,-2.9093986,1.099252,4.700455,0.76356685,9.656586,1.5502975,0,1683969500.051529
0.228306,0.60466945,0.33593425,-2.9093986,1.099252,4.700455,1.1616309,9.568719,1.823825,0,1683969500.061787
0.228306,0.60466945,0.33593425,-2.9258919,1.2560917,4.6567783,1.1616309,9.568719,1.823825,0,1683969500.072051
0.27038163,0.5991203,0.38124177,-2.9258919,1.2560917,4.6567783,1.1616309,9.568719,1.823825,0,1683969500.0874496
0.27038163,0.5991203,0.38124177,-2.9051223,1.3028228,4.6347876,1.1616309,9.568719,1.823825,0,1683969500.107966
0.27038163,0.5991203,0.38124177,-2.9051223,1.3028228,4.6347876,1.5474919,9.456738,2.100354,0,1683969500.1130967
0.28727287,0.5886319,0.40459678,-2.9051223,1.3028228,4.6347876,1.5474919,9.456738,2.100354,0,1683969500.1233163
0.34587383,0.5839365,0.40734085,-2.9051223,1.3028228,4.6347876,1.5474919,9.456738,2.100354,0,1683969500.1489034
0.34587383,0.5839365,0.40734085,-2.8334985,1.2554808,4.6060767,1.5474919,9.456738,2.100354,0,1683969500.1540306
0.34587383,0.5839365,0.40734085,-2.8334985,1.2554808,4.6060767,2.1063752,9.24576,2.5130048,0,1683969500.159162
0.34587383,0.5839365,0.40734085,-2.7714956,1.1808025,4.5581236,2.1063752,9.24576,2.5130048,0,1683969500.1745589
0.34587383,0.5839365,0.40734085,-2.7714956,1.1808025,4.5581236,2.4652097,9.079337,2.7792985,0,1683969500.1796873
0.412707,0.58851,0.41599986,-2.7714956,1.1808025,4.5581236,2.4652097,9.079337,2.7792985,0,1683969500.2001982
0.412707,0.58851,0.41599986,-2.7290404,1.1378893,4.4865,2.4652097,9.079337,2.7792985,0,1683969500.210416
0.47179583,0.6111942,0.46905175,-2.7290404,1.1378893,4.4865,2.4652097,9.079337,2.7792985,0,1683969500.23086
0.47179583,0.6111942,0.46905175,-2.7290404,1.1378893,4.4865,2.6407905,8.988524,2.9101114,0,1683969500.2359862
0.47179583,0.6111942,0.46905175,-2.7290404,1.1378893,4.4865,3.1373982,8.693174,3.2896156,0,1683969500.2462544
0.5628987,0.6494281,0.5363118,-2.7290404,1.1378893,4.4865,3.1373982,8.693174,3.2896156,0,1683969500.2564738
0.5628987,0.6494281,0.5363118,-2.6134343,1.146594,4.283387,3.1373982,8.693174,3.2896156,0,1683969500.2718127
0.611682,0.65345275,0.541373,-2.6134343,1.146594,4.283387,3.1373982,8.693174,3.2896156,0,1683969500.2769332
0.611682,0.65345275,0.541373,-2.4333818,1.0708468,4.0225477,3.1373982,8.693174,3.2896156,0,1683969500.287131
0.611682,0.65345275,0.541373,-2.4333818,1.0708468,4.0225477,3.4377491,8.482987,3.5294397,0,1683969500.3025115
0.6372933,0.6667462,0.5719846,-2.4333818,1.0708468,4.0225477,3.4377491,8.482987,3.5294397,0,1683969500.3230133
0.6372933,0.6667462,0.5719846,-2.4333818,1.0708468,4.0225477,3.7140865,8.268457,3.751572,0,1683969500.3332844
0.6372933,0.6667462,0.5719846,-2.1481075,0.8350528,3.7751472,3.7140865,8.268457,3.751572,0,1683969500.3384101
0.6775395,0.6611971,0.6095478,-2.1481075,0.8350528,3.7751472,3.7140865,8.268457,3.751572,0,1683969500.3589153
0.6775395,0.6611971,0.6095478,-1.9339994,0.66675943,3.6283867,3.7140865,8.268457,3.751572,0,1683969500.3743098
0.6775395,0.6611971,0.6095478,-1.9339994,0.66675943,3.6283867,4.095315,7.9477825,4.036987,0,1683969500.3794298
0.7247374,0.6681487,0.6247926,-1.9339994,0.66675943,3.6283867,4.095315,7.9477825,4.036987,0,1683969500.3999522
0.7247374,0.6681487,0.6247926,-1.7968601,0.6452264,3.4987307,4.095315,7.9477825,4.036987,0,1683969500.405084
0.7247374,0.6681487,0.6247926,-1.7968601,0.6452264,3.4987307,4.3318152,7.735372,4.199467,0,1683969500.4102142
0.7247374,0.6681487,0.6247926,-1.7502817,0.7527387,3.2618678,4.3318152,7.735372,4.199467,0,1683969500.4255526
0.8762097,0.7156515,0.54759294,-1.7502817,0.7527387,3.2618678,4.3318152,7.735372,4.199467,0,1683969500.4358156
0.8762097,0.7156515,0.54759294,-1.7502817,0.7527387,3.2618678,4.550098,7.5227423,4.352134,0,1683969500.4409459
0.8762097,0.7156515,0.54759294,-0.19028452,-0.48151454,0.4109596,4.550098,7.5227423,4.352134,0,1683969500.4563262
0.8762097,0.7156515,0.54759294,-0.19028452,-0.48151454,0.4109596,5.345529,6.5692377,4.9504075,0,1683969500.4717069
0.9977411,0.8201698,0.8143768,-0.19028452,-0.48151454,0.4109596,5.345529,6.5692377,4.9504075,0,1683969500.4819613
0.957129,0.790351,0.77449644,-0.19028452,-0.48151454,0.4109596,5.345529,6.5692377,4.9504075,0,1683969500.4870925
0.957129,0.790351,0.77449644,0.0627664,-0.58032197,0.08597928,5.345529,6.5692377,4.9504075,0,1683969500.4973419
0.9193829,0.7659593,0.7433361,0.0627664,-0.58032197,0.08597928,5.345529,6.5692377,4.9504075,0,1683969500.5229907
0.9193829,0.7659593,0.7433361,0.0627664,-0.58032197,0.08597928,5.443179,6.53396,4.8903255,0,1683969500.5332565
0.9193829,0.7659593,0.7433361,0.17821993,-0.59605175,-0.100029185,5.443179,6.53396,4.8903255,0,1683969500.5383823
0.9193829,0.7659593,0.7433361,0.23426682,-0.5545129,-0.23411411,5.443179,6.53396,4.8903255,0,1683969500.5588863
0.9193829,0.7659593,0.7433361,0.23426682,-0.5545129,-0.23411411,5.462818,6.5471315,4.850648,0,1683969500.564017
0.8974304,0.75620264,0.74229944,0.23426682,-0.5545129,-0.23411411,5.462818,6.5471315,4.850648,0,1683969500.574274
0.8974304,0.75620264,0.74229944,0.25427267,-0.41981715,-0.38224894,5.462818,6.5471315,4.850648,0,1683969500.5946982
0.8974304,0.75620264,0.74229944,0.25427267,-0.41981715,-0.38224894,5.4719234,6.568477,4.8113713,0,1683969500.6151834
0.90078425,0.7692522,0.7446776,0.25427267,-0.41981715,-0.38224894,5.4719234,6.568477,4.8113713,0,1683969500.6203153
0.90078425,0.7692522,0.7446776,0.2518292,-0.26939157,-0.50747633,5.4719234,6.568477,4.8113713,0,1683969500.6459415
0.90078425,0.7692522,0.7446776,0.2518292,-0.26939157,-0.50747633,5.4683924,6.5961604,4.777392,0,1683969500.6510813
0.889991,0.7765087,0.75089747,0.2518292,-0.26939157,-0.50747633,5.4683924,6.5961604,4.777392,0,1683969500.6562092
0.889991,0.7765087,0.75089747,0.27412578,-0.14813483,-0.62980205,5.4683924,6.5961604,4.777392,0,1683969500.671568
0.88169783,0.7871801,0.74839735,0.27412578,-0.14813483,-0.62980205,5.4683924,6.5961604,4.777392,0,1683969500.6767006
0.88169783,0.7871801,0.74839735,0.27412578,-0.14813483,-0.62980205,5.4505997,6.6299872,4.7508264,0,1683969500.686963
